species,breed,heartRate,respiration,temperature,anomaly_class
dog,Poodle,75.2,29.8,37.9,0
cat,Sphynx,161.7,23.8,38.3,0
dog,Poodle,75.8,13.5,38.8,0
dog,Labrador,88.9,28.9,38.9,0
dog,Labrador,93.8,26.1,38.4,0
cat,Sphynx,191.0,30.7,39.1,0
cat,Bengal,179.2,18.0,39.0,0
dog,Bulldog,91.4,24.7,37.7,0
cat,Maine Coon,197.7,36.7,39.1,0
cat,Siamese,198.8,16.8,39.1,0
cat,Bengal,135.3,16.8,38.3,0
cat,Maine Coon,217.1,37.2,39.1,0
cat,Persian,210.3,22.6,38.5,0
cat,Siamese,213.0,25.5,39.1,0
cat,Siamese,123.8,34.4,38.5,0
cat,Persian,134.6,16.1,39.1,0
dog,German Shepherd,63.7,21.9,38.3,0
dog,Labrador,75.9,10.5,38.0,0
cat,Maine Coon,193.0,30.4,38.8,0
cat,Bengal,158.7,16.8,38.5,0
dog,Poodle,81.7,23.5,38.4,0
dog,Labrador,90.0,23.3,39.0,0
cat,Siamese,129.1,19.1,38.3,0
dog,Bulldog,73.8,15.2,38.1,0
dog,German Shepherd,74.0,22.9,38.5,0
dog,Labrador,79.2,19.7,38.3,0
dog,Siberian Husky,86.5,21.8,38.1,0
dog,Poodle,95.5,15.4,38.5,0
dog,Bulldog,73.5,28.7,38.9,0
cat,Sphynx,140.0,33.7,39.1,0
dog,Bulldog,94.3,29.1,38.2,0
dog,Labrador,66.7,21.6,39.0,0
dog,Poodle,62.9,15.8,38.8,0
cat,Sphynx,193.9,33.7,38.5,0
dog,German Shepherd,95.3,18.3,38.6,0
cat,Bengal,124.6,37.1,38.0,0
dog,German Shepherd,93.2,29.0,38.5,0
cat,Persian,171.1,31.3,38.8,0
cat,Bengal,216.4,37.1,38.8,0
dog,Siberian Husky,67.5,24.4,38.8,0
cat,Maine Coon,124.0,20.8,38.2,0
dog,Bulldog,70.1,18.1,38.1,0
dog,Siberian Husky,84.3,23.5,37.6,0
cat,Bengal,375.5,39.4,38.4,1
cat,Persian,208.7,39.7,38.0,0
cat,Persian,208.5,25.6,38.5,0
cat,Persian,125.0,28.0,38.3,0
cat,Maine Coon,127.7,38.8,38.7,0
cat,Maine Coon,216.1,20.6,39.1,0
cat,Siamese,151.0,33.9,38.9,0
dog,Siberian Husky,95.3,21.2,37.8,0
dog,Bulldog,72.2,13.5,38.7,0
cat,Maine Coon,176.1,34.4,38.9,0
cat,Bengal,171.5,17.5,38.4,0
dog,Poodle,83.2,72.0,39.0,2
cat,Sphynx,200.9,31.0,38.8,0
dog,Labrador,69.4,16.9,37.5,0
dog,Labrador,88.7,25.5,38.5,0
dog,Labrador,60.7,12.9,38.5,0
cat,Sphynx,193.4,30.1,38.0,0
dog,Siberian Husky,78.3,14.4,38.1,0
cat,Persian,189.7,39.9,38.0,0
dog,German Shepherd,98.9,16.6,38.2,0
cat,Persian,208.6,16.0,38.8,0
dog,Bulldog,98.8,18.8,38.8,0
cat,Bengal,219.5,17.8,39.1,0
cat,Maine Coon,197.7,26.8,39.0,0
dog,Bulldog,92.2,15.8,38.5,0
cat,Siamese,184.3,65.7,39.0,2
dog,Bulldog,63.6,18.4,38.8,0
dog,German Shepherd,70.6,16.1,37.9,0
cat,Siamese,144.1,37.3,38.8,0
dog,Poodle,98.0,29.0,38.4,0
cat,Maine Coon,122.8,22.4,38.2,0
dog,Labrador,76.3,27.6,38.5,0
cat,Maine Coon,174.8,26.9,39.1,0
cat,Maine Coon,142.3,30.5,39.1,0
cat,Bengal,179.6,16.3,38.4,0
cat,Siamese,120.7,35.2,38.6,0
cat,Maine Coon,133.7,36.4,38.7,0
cat,Persian,194.1,22.2,38.4,0
dog,German Shepherd,89.3,15.1,37.8,0
dog,Beagle,89.6,29.0,37.8,0
dog,Poodle,64.0,24.4,38.5,0
dog,Beagle,86.1,14.5,38.6,0
cat,Maine Coon,163.4,27.0,38.7,0
cat,Maine Coon,161.5,21.2,38.8,0
cat,Persian,167.0,16.5,38.9,0
cat,Sphynx,212.0,38.0,39.2,0
dog,Siberian Husky,88.6,18.3,38.6,0
cat,Siamese,215.2,33.7,38.8,0
cat,Siamese,210.1,33.2,38.4,0
cat,Sphynx,203.3,24.2,38.2,0
cat,Bengal,165.1,28.5,38.6,0
dog,Labrador,93.8,26.0,38.3,0
dog,Bulldog,86.2,16.8,38.6,0
dog,Beagle,65.1,15.7,37.5,0
cat,Sphynx,153.0,33.4,38.7,0
dog,Poodle,86.9,28.2,38.3,0
dog,Siberian Husky,67.1,18.6,37.7,0
dog,Poodle,80.1,27.0,37.5,0
dog,Poodle,73.7,16.6,38.4,0
dog,Bulldog,86.3,20.0,38.3,0
dog,Poodle,74.6,18.7,37.7,0
dog,Siberian Husky,76.7,18.4,38.6,0
cat,Siamese,139.9,37.8,38.1,0
cat,Siamese,189.0,29.6,38.1,0
cat,Siamese,177.4,28.0,38.6,0
dog,Bulldog,64.9,12.0,38.4,0
cat,Maine Coon,143.7,23.8,38.6,0
dog,Labrador,68.7,15.1,38.2,0
cat,Sphynx,181.3,39.7,39.1,0
cat,Siamese,177.1,26.6,38.7,0
dog,Labrador,67.5,10.7,38.9,0
dog,Labrador,83.9,11.6,38.5,0
dog,Poodle,87.7,28.8,38.3,0
dog,German Shepherd,92.2,14.6,39.8,3
cat,Sphynx,209.6,38.9,39.1,0
cat,Bengal,141.1,29.3,38.2,0
cat,Persian,196.3,36.4,38.7,0
dog,Bulldog,85.8,10.3,37.7,0
cat,Sphynx,169.1,30.9,38.1,0
cat,Sphynx,148.2,80.6,39.2,2
cat,Maine Coon,155.1,26.5,38.0,0
dog,Siberian Husky,71.9,26.8,37.5,0
cat,Siamese,216.5,19.0,38.6,0
cat,Siamese,122.6,36.4,39.1,0
cat,Siamese,137.2,29.7,38.4,0
cat,Sphynx,213.3,37.5,38.2,0
dog,German Shepherd,87.4,26.7,37.9,0
dog,Beagle,80.4,20.6,38.8,0
cat,Persian,149.1,17.4,38.1,0
cat,Siamese,171.6,25.5,38.6,0
dog,German Shepherd,61.4,13.4,38.2,0
cat,Sphynx,137.5,34.4,38.5,0
dog,Beagle,95.7,15.7,38.0,0
cat,Sphynx,181.5,83.1,38.1,2
dog,Siberian Husky,97.1,24.5,38.0,0
dog,Poodle,69.6,19.4,38.2,0
dog,Beagle,91.7,29.6,38.9,0
dog,Poodle,78.0,16.7,38.8,0
dog,Labrador,92.5,27.1,38.9,0
cat,Sphynx,169.5,17.5,38.3,0
dog,Beagle,61.6,13.4,37.9,0
dog,Siberian Husky,88.4,15.9,38.4,0
dog,German Shepherd,96.5,16.8,38.2,0
cat,Sphynx,159.8,22.6,38.2,0
cat,Persian,218.7,22.5,38.6,0
dog,Labrador,85.9,27.8,38.4,0
dog,Siberian Husky,95.6,21.4,38.4,0
dog,Beagle,77.9,16.2,38.2,0
cat,Persian,192.2,19.4,39.1,0
dog,Bulldog,78.5,28.8,38.2,0
cat,Siamese,204.1,32.3,38.8,0
cat,Persian,132.2,22.4,39.0,0
dog,Labrador,88.9,15.6,40.0,3
cat,Bengal,140.2,32.0,38.2,0
cat,Persian,219.1,19.2,39.2,0
cat,Sphynx,195.4,21.7,38.9,0
dog,Poodle,81.9,20.1,37.8,0
cat,Sphynx,157.2,35.7,38.4,0
cat,Persian,139.1,18.5,38.7,0
cat,Maine Coon,147.6,36.9,38.2,0
cat,Sphynx,217.0,38.6,38.6,0
dog,German Shepherd,81.8,28.5,38.8,0
dog,German Shepherd,60.4,19.6,38.1,0
cat,Siamese,202.4,34.4,38.4,0
dog,Siberian Husky,60.1,10.9,37.5,0
cat,Maine Coon,139.4,21.4,40.5,3
dog,Siberian Husky,64.9,14.2,37.5,0
cat,Persian,168.2,17.1,38.7,0
dog,Labrador,90.1,10.4,38.3,0
cat,Sphynx,194.2,22.1,39.1,0
cat,Bengal,122.5,24.1,38.1,0
cat,Siamese,172.3,37.6,38.9,0
dog,Beagle,82.5,26.1,38.1,0
cat,Bengal,220.0,27.8,38.3,0
dog,Siberian Husky,99.0,12.7,37.8,0
dog,Bulldog,162.0,23.1,38.2,1
dog,Labrador,79.9,23.3,37.5,0
dog,Poodle,66.3,27.1,37.6,0
dog,Beagle,93.0,24.0,38.8,0
cat,Sphynx,153.5,34.7,39.0,0
dog,Siberian Husky,60.7,16.7,37.8,0
dog,Labrador,97.1,24.2,38.1,0
cat,Sphynx,170.9,29.3,39.0,0
dog,Labrador,90.3,68.4,37.9,2
dog,Poodle,84.2,20.1,38.8,0
dog,German Shepherd,72.6,20.8,38.8,0
cat,Sphynx,204.2,21.3,38.9,0
cat,Persian,121.4,37.7,38.3,0
cat,Maine Coon,184.1,17.5,38.9,0
cat,Sphynx,134.9,17.0,38.1,0
dog,Labrador,91.8,29.8,38.5,0
cat,Maine Coon,213.6,25.4,38.5,0
cat,Maine Coon,196.5,115.3,39.1,2
dog,Labrador,85.7,16.7,37.6,0
dog,Beagle,78.0,10.2,38.3,0
dog,Beagle,67.4,11.8,38.7,0
cat,Siamese,122.6,37.3,39.1,0
dog,German Shepherd,73.4,14.1,38.1,0
dog,German Shepherd,89.3,13.5,38.0,0
cat,Bengal,126.4,23.1,38.4,0
dog,Bulldog,84.6,14.7,37.5,0
cat,Maine Coon,166.9,39.7,39.1,0
cat,Maine Coon,186.8,32.0,38.8,0
cat,Maine Coon,219.8,37.2,38.1,0
dog,Bulldog,62.9,11.1,38.9,0
dog,Siberian Husky,70.9,14.3,38.4,0
dog,Labrador,97.9,19.7,38.6,0
dog,German Shepherd,89.6,11.9,38.4,0
cat,Sphynx,169.4,34.1,38.6,0
cat,Maine Coon,210.1,32.4,38.1,0
cat,Siamese,204.6,35.6,38.0,0
cat,Sphynx,159.2,21.8,38.1,0
cat,Sphynx,191.7,37.2,38.8,0
dog,Bulldog,61.7,10.4,39.0,0
cat,Sphynx,347.9,28.3,38.5,1
dog,Labrador,96.5,24.8,37.8,0
cat,Siamese,166.2,20.5,38.7,0
cat,Siamese,174.2,23.2,38.8,0
dog,Labrador,87.8,22.9,38.5,0
dog,Bulldog,62.6,21.5,38.4,0
cat,Bengal,205.2,25.9,38.8,0
cat,Maine Coon,121.3,23.5,38.4,0
dog,Poodle,72.7,13.3,38.6,0
cat,Bengal,148.8,39.6,38.4,0
cat,Sphynx,183.9,37.6,38.8,0
dog,Bulldog,65.6,24.3,39.0,0
cat,Persian,156.5,25.5,39.0,0
cat,Siamese,217.2,39.5,38.6,0
cat,Bengal,170.9,38.1,39.0,0
dog,Bulldog,63.8,10.5,38.5,0
dog,Beagle,91.5,26.4,38.9,0
cat,Sphynx,194.3,16.5,39.2,0
cat,Bengal,177.4,39.9,39.2,0
cat,Siamese,194.7,29.4,38.8,0
cat,Persian,160.7,29.1,39.1,0
dog,Beagle,77.8,11.0,38.4,0
cat,Persian,161.2,17.8,38.9,0
cat,Persian,216.6,20.3,38.7,0
cat,Sphynx,154.2,37.6,38.9,0
cat,Sphynx,189.0,33.6,38.1,0
cat,Bengal,214.6,33.9,39.9,3
cat,Siamese,166.8,21.6,38.7,0
cat,Siamese,161.3,108.4,38.9,2
dog,Bulldog,130.5,19.1,38.3,1
cat,Sphynx,175.0,32.3,39.1,0
cat,Maine Coon,130.0,29.5,38.5,0
cat,Persian,124.6,24.3,38.1,0
dog,German Shepherd,84.1,26.0,38.4,0
dog,Bulldog,83.6,22.0,38.1,0
dog,Bulldog,87.7,15.4,37.9,0
cat,Maine Coon,143.4,17.9,38.0,0
dog,Beagle,74.0,19.4,38.4,0
cat,Maine Coon,188.3,36.4,38.3,0
dog,Bulldog,93.7,14.6,37.5,0
dog,Bulldog,76.3,17.0,37.5,0
dog,German Shepherd,71.3,77.4,38.3,2
cat,Sphynx,121.8,30.6,39.0,0
cat,Bengal,212.4,29.7,38.1,0
dog,Siberian Husky,84.8,79.2,38.2,2
dog,Labrador,89.7,15.6,37.7,0
cat,Siamese,215.4,38.6,39.0,0
dog,Poodle,96.8,25.8,37.5,0
dog,German Shepherd,75.8,28.6,37.7,0
cat,Bengal,217.2,26.2,38.3,0
dog,Labrador,66.0,28.7,38.1,0
dog,German Shepherd,72.7,18.0,37.7,0
cat,Persian,169.2,33.6,38.7,0
dog,Poodle,63.4,18.7,38.5,0
dog,Siberian Husky,87.7,24.7,39.0,0
cat,Persian,130.4,16.1,38.4,0
dog,Bulldog,99.0,10.6,38.8,0
cat,Sphynx,215.3,38.0,38.1,0
dog,Bulldog,81.3,13.7,38.1,0
cat,Maine Coon,122.3,20.2,39.2,0
cat,Bengal,140.7,25.8,38.2,0
dog,Beagle,77.1,21.1,37.6,0
cat,Bengal,176.8,16.1,38.4,0
dog,Beagle,65.7,10.3,38.4,0
dog,Beagle,94.0,29.6,38.4,0
cat,Maine Coon,213.9,33.4,39.1,0
cat,Maine Coon,185.6,33.6,38.4,0
cat,Maine Coon,135.9,23.4,38.2,0
cat,Bengal,196.9,25.0,39.1,0
dog,German Shepherd,94.3,10.2,38.4,0
cat,Siamese,150.8,29.8,38.5,0
cat,Persian,154.9,23.0,38.7,0
dog,Labrador,75.6,17.1,37.6,0
dog,Poodle,85.7,14.9,37.7,0
dog,Beagle,63.1,23.4,38.7,0
cat,Bengal,141.9,31.0,38.5,0
dog,Poodle,69.3,18.1,39.0,0
dog,Bulldog,81.2,18.8,38.1,0
cat,Siamese,174.4,20.2,38.9,0
dog,Beagle,98.6,24.4,39.0,0
cat,Sphynx,199.0,18.5,39.0,0
cat,Sphynx,157.6,85.7,38.5,2
cat,Maine Coon,213.6,29.6,38.2,0
dog,Beagle,71.4,20.3,37.9,0
dog,Siberian Husky,71.1,16.5,38.9,0
dog,German Shepherd,60.8,14.5,38.2,0
cat,Siamese,138.5,24.5,38.4,0
cat,Persian,160.3,39.4,38.7,0
dog,German Shepherd,87.2,28.6,38.4,0
cat,Persian,210.7,22.3,38.3,0
cat,Maine Coon,127.5,23.6,38.1,0
cat,Siamese,207.6,18.6,39.0,0
cat,Maine Coon,173.8,33.8,38.3,0
cat,Siamese,208.9,39.7,38.1,0
dog,Poodle,65.7,23.9,37.7,0
cat,Siamese,197.4,39.3,38.4,0
dog,Beagle,65.4,29.1,37.6,0
dog,Labrador,84.3,15.6,37.8,0
cat,Siamese,180.8,31.0,38.5,0
cat,Persian,157.8,17.9,38.0,0
dog,Bulldog,68.0,21.8,37.6,0
dog,Labrador,67.4,22.7,38.7,0
cat,Siamese,191.1,39.6,38.9,0
cat,Maine Coon,211.7,34.1,38.8,0
dog,Bulldog,74.0,24.2,38.1,0
dog,Poodle,74.0,24.2,38.2,0
dog,Poodle,85.5,25.2,37.7,0
dog,Siberian Husky,99.3,22.9,38.6,0
cat,Persian,208.8,29.6,38.8,0
dog,Labrador,67.3,16.0,37.6,0
cat,Maine Coon,162.5,26.2,38.2,0
cat,Maine Coon,151.2,36.5,38.7,0
cat,Persian,140.7,26.4,38.8,0
dog,Poodle,80.6,22.1,38.4,0
cat,Bengal,213.8,35.8,39.0,0
cat,Sphynx,178.2,36.6,38.4,0
dog,Labrador,67.6,24.4,38.3,0
cat,Maine Coon,171.8,30.2,38.9,0
cat,Bengal,217.5,39.1,38.3,0
dog,German Shepherd,88.5,13.0,39.0,0
dog,Siberian Husky,80.5,19.7,38.1,0
dog,Poodle,65.9,23.8,38.9,0
dog,Siberian Husky,60.4,22.5,38.1,0
cat,Maine Coon,218.4,33.3,38.1,0
dog,Labrador,86.2,18.4,38.6,0
dog,Beagle,60.3,28.6,37.6,0
dog,Bulldog,88.3,27.4,38.1,0
cat,Sphynx,175.9,31.1,39.1,0
cat,Sphynx,125.4,30.8,38.6,0
cat,Sphynx,171.0,39.3,39.1,0
dog,Poodle,69.9,11.3,37.7,0
cat,Sphynx,122.4,17.2,39.2,0
cat,Maine Coon,154.8,18.7,38.8,0
cat,Maine Coon,157.1,38.7,38.8,0
dog,Labrador,68.4,14.8,37.7,0
dog,Siberian Husky,61.5,17.4,39.0,0
cat,Persian,288.8,26.2,38.0,1
cat,Siamese,172.7,35.0,38.1,0
cat,Persian,198.2,38.4,38.4,0
cat,Maine Coon,127.8,16.5,38.4,0
cat,Sphynx,189.9,26.9,38.6,0
cat,Maine Coon,214.8,24.8,38.0,0
dog,Poodle,69.2,15.8,38.1,0
dog,Beagle,60.9,17.2,38.7,0
cat,Maine Coon,129.0,17.9,38.2,0
dog,Poodle,74.2,23.5,37.6,0
cat,Sphynx,191.3,29.7,38.1,0
cat,Bengal,148.2,29.8,38.5,0
dog,Poodle,69.4,14.2,38.8,0
cat,Persian,210.8,28.6,38.7,0
cat,Sphynx,186.2,26.9,39.1,0
cat,Bengal,186.7,29.8,38.4,0
dog,German Shepherd,71.5,16.5,38.5,0
cat,Maine Coon,168.4,25.0,38.3,0
cat,Siamese,181.8,28.1,38.4,0
cat,Siamese,219.2,39.6,38.8,0
cat,Maine Coon,209.5,25.2,38.5,0
cat,Siamese,136.9,36.1,39.1,0
dog,Beagle,89.5,26.7,38.6,0
cat,Siamese,125.5,27.8,38.1,0
cat,Maine Coon,209.6,22.5,39.1,0
cat,Maine Coon,205.0,39.5,39.2,0
cat,Bengal,208.7,33.6,38.7,0
dog,Bulldog,73.0,28.5,38.1,0
cat,Persian,126.4,36.3,38.7,0
cat,Siamese,156.5,37.1,38.0,0
cat,Bengal,136.4,18.1,38.9,0
dog,Siberian Husky,62.1,27.7,38.8,0
dog,Beagle,95.5,10.5,38.1,0
dog,Bulldog,79.2,21.6,37.9,0
dog,Labrador,96.4,10.1,38.7,0
dog,Siberian Husky,62.0,29.1,37.7,0
cat,Persian,152.7,39.6,38.4,0
dog,Beagle,81.7,18.6,38.0,0
dog,Siberian Husky,61.3,27.0,38.5,0
dog,Labrador,86.1,25.6,38.7,0
dog,Beagle,75.7,25.1,38.9,0
cat,Sphynx,177.3,18.2,39.1,0
cat,Persian,175.2,39.5,38.1,0
dog,German Shepherd,85.1,25.9,39.0,0
dog,Labrador,60.9,24.4,38.1,0
cat,Maine Coon,178.3,30.7,38.9,0
cat,Persian,207.7,18.6,38.0,0
cat,Bengal,160.1,17.6,38.7,0
cat,Maine Coon,184.9,33.4,38.7,0
dog,Bulldog,99.4,27.6,38.8,0
dog,Labrador,63.1,27.6,37.6,0
cat,Bengal,138.9,38.7,38.4,0
cat,Persian,179.6,36.7,38.3,0
cat,Siamese,120.9,16.0,38.1,0
cat,Bengal,317.4,29.1,38.6,1
cat,Bengal,191.5,32.7,38.7,0
cat,Siamese,208.2,24.4,38.7,0
cat,Maine Coon,219.1,35.8,38.9,0
cat,Bengal,120.0,37.2,38.0,0
cat,Bengal,187.0,33.6,38.3,0
dog,Siberian Husky,92.9,28.1,38.3,0
cat,Sphynx,126.6,87.5,38.7,2
dog,Bulldog,98.6,26.4,37.8,0
dog,German Shepherd,84.2,23.8,37.9,0
cat,Sphynx,173.1,39.1,39.1,0
dog,Bulldog,79.4,15.1,38.3,0
cat,Maine Coon,217.3,16.1,39.2,0
cat,Sphynx,165.6,17.8,38.0,0
cat,Bengal,158.4,36.5,38.9,0
dog,Beagle,72.8,25.1,37.9,0
dog,Labrador,86.5,18.2,38.8,0
cat,Persian,218.5,30.6,38.6,0
dog,Poodle,94.8,21.6,38.1,0
dog,Siberian Husky,83.4,19.8,38.3,0
cat,Bengal,152.5,34.9,38.4,0
dog,Bulldog,75.5,19.2,39.0,0
cat,Bengal,198.3,33.9,38.1,0
dog,Poodle,70.0,14.5,38.3,0
cat,Siamese,194.0,22.1,38.8,0
dog,Siberian Husky,69.0,13.2,38.5,0
cat,Sphynx,153.4,39.8,38.1,0
cat,Bengal,176.9,24.2,38.9,0
dog,Poodle,77.9,15.1,38.5,0
cat,Siamese,164.7,38.0,38.9,0
dog,Bulldog,97.1,10.4,38.2,0
cat,Sphynx,149.7,29.9,38.7,0
cat,Bengal,177.4,28.2,39.0,0
cat,Sphynx,299.2,32.6,38.8,1
dog,Labrador,71.9,13.2,38.2,0
dog,Poodle,70.9,19.8,37.6,0
cat,Persian,161.9,36.7,38.3,0
dog,German Shepherd,62.8,14.2,37.8,0
cat,Siamese,156.7,20.7,38.3,0
cat,Maine Coon,216.6,19.9,38.2,0
cat,Maine Coon,154.2,23.4,38.9,0
cat,Bengal,205.6,20.6,38.3,0
dog,Poodle,91.4,12.4,38.1,0
dog,Labrador,62.2,23.4,37.8,0
cat,Bengal,158.1,34.6,38.5,0
dog,Poodle,83.7,13.3,38.1,0
dog,Beagle,72.8,15.0,38.3,0
dog,Siberian Husky,93.9,12.5,37.6,0
cat,Siamese,219.0,37.1,38.1,0
cat,Sphynx,212.1,34.1,38.8,0
cat,Maine Coon,211.0,38.0,38.4,0
cat,Maine Coon,185.9,39.5,38.1,0
dog,Poodle,69.6,22.6,38.5,0
dog,Siberian Husky,62.8,12.9,38.5,0
cat,Sphynx,149.4,30.6,38.4,0
dog,Beagle,60.9,21.7,38.8,0
cat,Maine Coon,206.8,18.5,38.0,0
cat,Siamese,144.7,35.2,38.2,0
dog,Bulldog,90.8,10.2,38.1,0
cat,Persian,193.9,17.8,39.1,0
cat,Siamese,127.7,27.4,39.0,0
dog,Poodle,74.2,23.0,38.2,0
dog,Siberian Husky,74.3,18.9,38.9,0
cat,Maine Coon,197.9,35.3,39.0,0
dog,Poodle,78.9,29.4,37.8,0
dog,Siberian Husky,96.6,12.4,38.4,0
dog,Poodle,78.3,15.4,38.8,0
cat,Bengal,186.4,18.4,39.2,0
dog,Labrador,89.2,21.5,38.0,0
cat,Siamese,184.1,16.0,39.2,0
dog,Beagle,82.3,24.1,38.5,0
cat,Siamese,176.1,29.0,39.2,0
cat,Persian,195.3,24.8,38.9,0
cat,Sphynx,151.9,35.0,38.4,0
cat,Siamese,179.1,26.2,38.7,0
dog,Beagle,85.1,19.6,38.0,0
dog,Beagle,66.7,22.9,38.6,0
cat,Sphynx,180.7,19.8,38.9,0
dog,Siberian Husky,192.9,15.4,38.8,1
dog,Bulldog,94.8,22.1,38.4,0
cat,Maine Coon,166.0,19.7,38.4,0
cat,Maine Coon,216.7,30.3,39.0,0
cat,Maine Coon,144.6,27.4,39.1,0
cat,Sphynx,183.6,28.0,38.1,0
cat,Bengal,197.2,28.4,38.7,0
dog,Labrador,61.5,12.5,39.0,0
dog,Labrador,198.9,17.1,38.7,1
cat,Siamese,154.2,38.3,38.7,0
cat,Persian,219.3,80.9,38.0,2
cat,Sphynx,423.7,33.5,38.5,1
cat,Maine Coon,143.4,25.5,38.5,0
cat,Persian,188.3,38.6,38.8,0
dog,Bulldog,73.2,25.1,38.0,0
cat,Persian,135.1,38.6,38.7,0
cat,Sphynx,128.3,31.2,39.0,0
dog,Poodle,86.3,29.1,37.6,0
cat,Siamese,191.3,25.1,38.8,0
cat,Maine Coon,172.2,31.7,38.2,0
dog,Beagle,82.2,24.8,38.2,0
cat,Maine Coon,175.3,29.9,38.5,0
cat,Persian,199.5,20.7,39.2,0
cat,Persian,181.2,27.4,38.5,0
cat,Sphynx,166.1,17.8,38.9,0
cat,Persian,130.2,21.6,38.7,0
cat,Maine Coon,195.5,26.5,38.9,0
cat,Bengal,184.2,32.0,38.4,0
dog,Labrador,95.2,11.0,37.8,0
cat,Siamese,140.4,32.6,39.1,0
dog,Poodle,79.2,19.9,38.6,0
dog,Labrador,66.7,25.9,38.6,0
cat,Sphynx,126.9,18.8,39.1,0
cat,Sphynx,128.8,17.4,39.0,0
cat,Persian,205.1,38.4,39.7,3
cat,Sphynx,208.1,30.8,39.0,0
dog,Poodle,98.1,20.3,38.7,0
dog,Siberian Husky,95.3,10.4,38.6,0
cat,Sphynx,170.2,36.7,38.8,0
cat,Maine Coon,162.7,18.6,38.5,0
dog,Siberian Husky,89.1,27.9,38.5,0
dog,Beagle,91.7,72.8,38.2,2
cat,Sphynx,164.0,22.6,38.5,0
dog,German Shepherd,87.1,18.6,38.6,0
dog,Beagle,78.2,19.4,38.6,0
cat,Sphynx,170.9,18.9,38.4,0
dog,Siberian Husky,71.0,29.4,38.0,0
dog,Bulldog,70.0,24.3,38.8,0
dog,Bulldog,69.7,20.2,38.1,0
cat,Sphynx,152.2,114.6,38.6,2
dog,Poodle,66.3,10.9,37.7,0
dog,Bulldog,89.4,22.5,38.4,0
cat,Siamese,156.7,39.5,38.5,0
cat,Persian,163.9,21.6,38.5,0
dog,Siberian Husky,196.6,26.8,38.7,1
cat,Sphynx,125.5,34.6,38.7,0
cat,Siamese,214.8,29.0,38.1,0
cat,Persian,151.1,39.7,38.4,0
dog,Poodle,83.9,15.5,37.6,0
dog,Beagle,86.8,27.8,38.2,0
cat,Siamese,200.2,34.1,38.8,0
cat,Maine Coon,149.3,21.1,38.3,0
cat,Bengal,121.1,16.1,38.6,0
dog,German Shepherd,88.4,13.3,38.7,0
cat,Sphynx,205.6,25.0,38.9,0
dog,German Shepherd,70.1,16.9,37.8,0
dog,Bulldog,93.9,17.1,38.7,0
dog,Beagle,84.5,13.1,38.9,0
dog,Labrador,76.7,16.9,38.2,0
cat,Persian,190.2,34.8,38.6,0
cat,Maine Coon,171.3,27.4,38.8,0
dog,Siberian Husky,73.1,12.4,38.8,0
dog,Poodle,70.7,23.1,38.3,0
cat,Persian,123.4,17.6,38.1,0
dog,Bulldog,84.5,23.9,38.0,0
cat,Sphynx,203.6,32.6,39.0,0
cat,Bengal,144.4,22.9,38.1,0
cat,Sphynx,191.5,34.0,38.5,0
cat,Maine Coon,120.6,33.0,39.1,0
dog,Poodle,92.3,24.7,38.3,0
dog,Beagle,76.4,28.0,38.8,0
dog,Bulldog,70.1,21.1,38.3,0
cat,Sphynx,120.4,25.6,38.2,0
cat,Sphynx,181.3,40.0,38.8,0
dog,German Shepherd,68.2,15.8,38.6,0
dog,Poodle,80.5,23.9,37.6,0
cat,Bengal,121.7,25.8,38.3,0
dog,Bulldog,68.0,27.4,38.6,0
cat,Sphynx,186.2,25.7,38.4,0
cat,Bengal,170.2,36.8,39.0,0
dog,Poodle,85.8,24.3,37.9,0
cat,Bengal,135.3,35.9,38.4,0
dog,Siberian Husky,65.0,16.7,39.0,0
cat,Persian,160.4,25.4,38.4,0
cat,Siamese,183.1,30.3,38.1,0
cat,Sphynx,183.0,39.6,38.8,0
dog,Labrador,89.9,29.8,38.1,0
cat,Siamese,152.0,34.9,38.1,0
cat,Persian,151.5,22.4,39.1,0
dog,Siberian Husky,72.4,18.0,37.9,0
cat,Maine Coon,123.6,21.4,39.1,0
cat,Siamese,219.7,33.6,39.1,0
dog,Bulldog,97.2,10.5,38.5,0
cat,Bengal,152.3,26.2,38.2,0
cat,Maine Coon,149.1,25.6,38.8,0
dog,Beagle,66.9,15.3,37.7,0
cat,Sphynx,153.6,28.7,38.8,0
cat,Persian,125.6,30.6,38.6,0
dog,Siberian Husky,82.4,20.5,37.7,0
dog,Siberian Husky,78.9,10.8,38.5,0
cat,Persian,151.3,37.7,38.3,0
cat,Bengal,215.0,32.1,38.5,0
dog,Bulldog,95.2,27.4,37.5,0
cat,Persian,137.0,16.2,38.3,0
dog,Siberian Husky,83.7,17.8,38.1,0
dog,German Shepherd,88.9,14.6,38.6,0
cat,Persian,198.4,38.3,38.9,0
dog,Labrador,97.4,26.8,38.5,0
dog,German Shepherd,79.6,51.9,38.7,2
cat,Siamese,198.3,23.1,38.7,0
dog,German Shepherd,83.2,22.6,37.7,0
dog,Siberian Husky,88.2,72.4,37.7,2
cat,Sphynx,178.7,31.8,38.0,0
dog,Siberian Husky,61.2,25.4,38.9,0
dog,Beagle,63.5,19.7,38.5,0
dog,Bulldog,167.7,11.8,37.7,1
cat,Siamese,208.3,18.2,38.7,0
dog,Beagle,97.1,14.7,38.1,0
dog,Poodle,71.8,20.3,37.7,0
dog,Bulldog,68.1,10.2,37.6,0
